date,id,author,title,body,star_rating
2012-10-22,R14S7U7W37XILH,ozzy,review,It had a lot of people in the story and they all had knick-names and sometimes it was hard to follow.also the accent was hard to read at times.,3.0
2012-10-22,RONC5450P95CZ,dmac,"great ""Casual"" read",Had never read JKR work before so didn't have any preconceptions.  Loved her abillity to give succinct visual picture of characters.  Not a book that you 'can't put down' but a worthwhile read particularly for the female reader.,3.0
2012-10-22,RMTPOMGV0V5KG,KatNorris,Harry Potter it ain't...but...,"I didn't really know what to expect,  but I was not surprised by the plotting and writing style, for Rowling has proved her talent. This is NOT for kids or even teens, as the language and events were raunchy at times. But the story is a modern day morality tale about how we see the community around us, and how one person can make a huge difference in the lives of those who otherwise would fail, and how their loss can send a community into a tailspin,  ending in great loss, and in this case, great tragedy. We have to ask ourselves ""Are we the solution to the problem, or are we the problem?""",4.0
2012-10-22,R1VO53YJCFCYGY,Beepa,The Casual Vacancy,HORRIBLE BOOK stick to Harry Potter!  I am trying so hard to get through this book and if it was not for the audio version I would have tossed this one BACK!BORING!,1.0
2012-10-22,R1OFAQHLZ8BD2U,Siberia,Not worth my time,"I bought this book for my Kindle.  I tried to like it but it just didn't hold my interest. I finished it because I can't let a book half read. Let me tell you it took a long time and each time I picked it up I had to review who was who and how they related to each other. Needless to say, I will not be reading any future installments of this series.",2.0
2012-10-22,R34GF6WPXZ7KK4,L M,Very unexpected,Great story. The first third is a little slow but then the characters hook you. This story is so different from Harry Potter. It is not a feel good book but a commentary of judgemental people.,5.0
2012-10-22,RQYWWGISM9NMV,J. Brooks,Casual Expletives!,"After reading only a few pages, I decided this book was not worth my time, because (disappointingly) the author somehow found it impossible to form sentences that did not contain vulgarities and expletives.  She's such a talented writer that I had though she could form thoughts without crudities.  She must have a low opinion of the sensibilities of her readers to fall into such a trap.",1.0
2012-10-22,R30BWS72VRWF7Z,Bev O,Depressing and humorless,"I did read all of the Potter series and loved the books.  However, I was looking forward to reading a book by Rowling about adult issues and with adult themes.  This was a terrible disappointment.  She has a real skill in bringing characters to life, by why would one want to have these horrible, depressing people brought to life?  There was none of the humor to be found anywhere that saved the Potter books from being unrelentingly dark, especially toward the end of the series.  I was left depressed and unsatisfied.  I heard her say in an interview that it ends on a hopeful note, but even that's hard to find.  All in all, a real downer.",2.0
2012-10-22,R1KZNVXUQJ0HPW,Mitzi Reinbold w/a Mitzi Flyte,I must be a tad different....,...than many of the these reviewers.,4.0
2012-10-22,RZB6CPX732AFF,ElizabethK,Become enmeshed in village life,"I have never read any J K Rowling books prior to The Casual Vacancy as the 'Potter' genre does not interest me.  However, knowing how successful a writer she is, I thought I might give The Casual Vacancy a try.  I loved it.  I became totally enmeshed in village life, and could actually see, hear and smell the characters.  The poverty, mental illness, philandering, family violence, bullying and general angst are real facets of the tapestry of our everyday lives, but are often hidden from view.  The way this was woven into the story line was both empathetic and emotionally challenging.  I thoroughly recommend this book with it's raw and gritty characters - it's a bit like peaking behind the white lace curtains of the village neighbourhood - you just never know what really goes on in others' lives.",5.0
2012-10-22,R3RCI57ZXCAXV1,Clark,Exceeded my expectations,I have to admit that I was skeptical about this book.  I wasn't sure that J.K. Rowling could write a story for adults that would be worth reading.  I am glad to say that I was wrong.  It is a powerful story that will stay with you long after you read it.  It is obvious that J.K. Rowling really knew what she was writing about.,5.0
2012-10-22,R1I9G39OYD9WKI,MatthewOaken,Wonderful!,Excellent peace of work from JK. She hasn't lost her touch at all. The book showed itself very interesting and I'm pretty sure every fan of the author will like it with no doubt.,5.0
2012-10-22,R3UGDHKJAW64MX,Lynholly,Disappoining...,"As a huge fan of the Harry Potter series, I anticipated this novel with great excitement and high hopes.  Regretfully, I have to say that it fell far short of my expectations. Although it's more literate than most soap operas, it's still a ""potboiler"" of a novel.  After a very slow, plodding, beginning, it builds into a somewhat engaging story, in which we find out what lies beneath the surface of the lives of the residents of a small English village.  I hope that one day Rowling will give us another novel in the fantasy genre, as I think that is where she truly shines!",2.0
2012-10-22,R1986UGSVR1PSL,Ria,casual vacancy,"I saw a TV interview with Miss Rawlings and was interested to see what type of adult book she had written. From the interview I just decided to try the ""sample"" but ended up purchasing the full book.  It was a terrific read.  I was interested in the chararcters but must admit found it a little hard to keep up with who was who but in the end it all came together well.  I have told my friends and family about it and recommended they read it.",4.0
2012-10-22,R8670YG2FWTCU,jbkap930,Starts Slow and Gradually Improves,"Its a very different J.K. Rowling book.  It starts off slow, then gradually gets more interesting, and then it was hard to put it down, so you could do something else.",4.0
2012-10-22,R1WSIERQHOE4ZZ,Meg,Awful,"Dreadful, dreadful, dreadful.  I actually stopped reading in the middle and read another book.  I then came back to it thinking it couldn't continue to be awful straight to the end, because, after all, this is J.K. Rowling.  This is the author who gave us Harry Potter.  This year, she gave us a loser.",1.0
2012-10-22,R1BHFS3QH93YG0,Amelia,Amazing,"It's truly a masterpiece. I've seen a lot of negativity over the book, but when you judge it as a book, it succeeds in the most epic way. I usually hate books that lack some sort of plot. I like the action and the beginning to start as early as possible. And for me, it did in this book. No, there were not explosions and it lacked magic wands, but it had dynamic characters. I could not put the book down, and I would highly recommend the book to anyone who is willing to give it a shot and has a heart. I cried at the end, and I spent the last hundred pages wishing it was longer. Already, I didn't want to leave the deep and thoughtful characters Rowling brilliantly created. I imagine it wasn't easy for her to write a book like this, but there is no doubt in my mind that she pulled it off with elegant prose and such a light touch moving the plot, that it's like it's unfolding without her, and she's typing as quickly as she can to keep up. Wonderful.",5.0
